song_id,name,artist_name,album,duration_ms,track_number,artist_follower,album_popularity,artist_popularity,release_date,genres,days_diff,popularity
1HoZP0npO0xbgrmq4oiqSX,You're living like the season,Sandeul,CASTAWAY DIVA Original Sound Track,266626,9,90064,57,41,2023-12-05,['korean pop'],122.0,24
1Gtgoyg7X5ewVDbuCqMobh,Kung Ddari Sha Bah Rah,Park Eunbin,Kung Ddari Sha Bah Rah,224560,1,41579,28,49,2024-03-28,['korean pop'],8.0,33
2tmy29uLXNIl1o097kzd3x,Kung Ddari Sha Bah Rah (Inst.),Park Eunbin,Kung Ddari Sha Bah Rah,224560,2,41579,28,49,2024-03-28,['korean pop'],8.0,20
0QfAVkbO0cxDe6ibSnQW4c,Do-re-mi-fa,Park Eunbin,Present,187640,1,41579,38,49,2024-01-04,['korean pop'],92.0,35
4Y71ergoZyiXt6whNLF495,Into The Light,Park Eunbin,Present,240666,2,41579,38,49,2024-01-04,['korean pop'],92.0,36
4cBLFGHmr6IvSQTYBn72zN,NOW,Park Eunbin,Present,207880,3,41579,38,49,2024-01-04,['korean pop'],92.0,34
4KorVqHB5Ba3S3uNExeJx5,Do-re-mi-fa (Inst.),Park Eunbin,Present,187640,4,41579,38,49,2024-01-04,['korean pop'],92.0,17
011CkZLsw2NwqxifBIPpg7,Into The Light (Inst.),Park Eunbin,Present,240666,5,41579,38,49,2024-01-04,['korean pop'],92.0,17
4SqzBV4zulQteH3GaHXOES,NOW (Inst.),Park Eunbin,Present,207893,6,41579,38,49,2024-01-04,['korean pop'],92.0,16
1MJ7HauNhbN4oHLZGorBeC,Dream Us (Acoustic Ver),Park Eunbin,CASTAWAY DIVA OST SEO MOK HA (PARK EUN BIN) Vol.6,233973,1,41579,42,49,2023-12-02,['korean pop'],125.0,44
0f0j66a0vSlfju5gYjFvFL,Dream Us (Original Ver),Park Eunbin,CASTAWAY DIVA OST SEO MOK HA (PARK EUN BIN) Vol.6,243986,2,41579,42,49,2023-12-02,['korean pop'],125.0,44
0LG5FfYTkos8XQituzaGX1,Until The End,Park Eunbin,CASTAWAY DIVA OST SEO MOK HA (PARK EUN BIN) Vol.5,196386,1,41579,40,49,2023-11-28,['korean pop'],129.0,47
0z3nhpdXbtvvBxy1RCKjca,Open Your Eyes,Park Eunbin,CASTAWAY DIVA OST SEO MOK HA (PARK EUN BIN) Vol.4,248613,1,41579,41,49,2023-11-21,['korean pop'],136.0,47
7vcvPRbgbu0I0QD5YtC7yy,Midnight Fiction (Sped Up),ILLIT,SUPER REAL ME (Sped Up),130858,3,347531,0,71,2024-04-01,['korean pop'],4.0,0
2s9VquhagkuzZiVfAVAHP4,Lucky Girl Syndrome (Sped Up),ILLIT,SUPER REAL ME (Sped Up),104840,4,347531,0,71,2024-04-01,['korean pop'],4.0,0
2Xiaplc23BureS4EDeE8xa,My World,ILLIT,SUPER REAL ME,107463,1,347531,83,71,2024-03-25,['korean pop'],11.0,73
6QqrxJe1iQxwLY6he6FLFo,Midnight Fiction,ILLIT,SUPER REAL ME,168104,3,347531,83,71,2024-03-25,['korean pop'],11.0,74
2kIUILBPlz4exX9xIFS275,Lucky Girl Syndrome,ILLIT,SUPER REAL ME,140021,4,347531,83,71,2024-03-25,['korean pop'],11.0,72
08Sx01K47iYaICfUcOQHu6,Magic carpet ride 25th,JAURIM,HAPPY 25th JAURIM,222047,2,73491,31,40,2022-07-01,"['k-indie', 'k-rock']",644.0,6
1gMXkuu0MN4OXtVbogaMQ7,"Hey, hey, hey 25th",JAURIM,HAPPY 25th JAURIM,261086,3,73491,31,40,2022-07-01,"['k-indie', 'k-rock']",644.0,10
2nCRVI1O6qV4mHzg9tviU1,하하하쏭 25th,JAURIM,HAPPY 25th JAURIM,196680,4,73491,31,40,2022-07-01,"['k-indie', 'k-rock']",644.0,8
0nYhCmMDiWhkwTv9dYoey3,17171771 25th,JAURIM,HAPPY 25th JAURIM,179046,5,73491,31,40,2022-07-01,"['k-indie', 'k-rock']",644.0,5
3cDJa5VI8XsW7NHxLm1dsH,팬이야 25th,JAURIM,HAPPY 25th JAURIM,274559,6,73491,31,40,2022-07-01,"['k-indie', 'k-rock']",644.0,8
4Rg1tUp56N4m6jf9CFVeo5,Boxing Helena 25th,JAURIM,HAPPY 25th JAURIM,229529,7,73491,31,40,2022-07-01,"['k-indie', 'k-rock']",644.0,5
6P4w57c7mBWan5F2YCfXZX,"I am sorry, I hate you 25th",JAURIM,HAPPY 25th JAURIM,229691,8,73491,31,40,2022-07-01,"['k-indie', 'k-rock']",644.0,7
5fC3bk8dQcHOHTAAzSWOBv,"Twenty-five, twenty-one 25th",JAURIM,HAPPY 25th JAURIM,285693,10,73491,31,40,2022-07-01,"['k-indie', 'k-rock']",644.0,36
0QVw2XoBnHWJVLGeldAcSj,Shining 25th,JAURIM,HAPPY 25th JAURIM,211302,11,73491,31,40,2022-07-01,"['k-indie', 'k-rock']",644.0,6
6aZ0aEgNPFyyza0KEeathu,일탈 25th,JAURIM,HAPPY 25th JAURIM,231696,12,73491,31,40,2022-07-01,"['k-indie', 'k-rock']",644.0,5
3ApDkQPJSuLpRYX1RjAyQ2,FADE AWAY,JAURIM,LOVE FOREVER,256506,1,73491,29,40,2021-11-26,"['k-indie', 'k-rock']",861.0,18
1FOXJNvQIS6czjysax64Pd,LOVE FOREVER,JAURIM,LOVE FOREVER,289160,2,73491,29,40,2021-11-26,"['k-indie', 'k-rock']",861.0,14
0fe4vhzpEB7dQDX822ne72,PÉON PÉON,JAURIM,LOVE FOREVER,243920,4,73491,29,40,2021-11-26,"['k-indie', 'k-rock']",861.0,13
4LGeFGnI4Dyig4IeA5lyBd,DADADA,JAURIM,LOVE FOREVER,226520,5,73491,29,40,2021-11-26,"['k-indie', 'k-rock']",861.0,11
20OAFi03D3Xzzofln0j85p,SANDY BEACH,JAURIM,LOVE FOREVER,297373,6,73491,29,40,2021-11-26,"['k-indie', 'k-rock']",861.0,11
6xXyFeoHsV7sprImNSdvvX,WRITTEN ON A LEAF,JAURIM,LOVE FOREVER,231346,7,73491,29,40,2021-11-26,"['k-indie', 'k-rock']",861.0,21
3456WUo2A4OohDHa3ZhOzm,FEEL PLAY LOVE,JAURIM,LOVE FOREVER,194533,8,73491,29,40,2021-11-26,"['k-indie', 'k-rock']",861.0,12
0Wc4agj0gYKh7BgjQDD0Ad,DA CAPO,JAURIM,LOVE FOREVER,227653,9,73491,29,40,2021-11-26,"['k-indie', 'k-rock']",861.0,7
0JurRan1tIkd6vCZrHz04G,MY DEAR OLD FRIEND,JAURIM,LOVE FOREVER,263946,10,73491,29,40,2021-11-26,"['k-indie', 'k-rock']",861.0,15
71labjA6MHIwMJ6fVq8IUs,EURYDICE,JAURIM,LOVE FOREVER,307720,11,73491,29,40,2021-11-26,"['k-indie', 'k-rock']",861.0,9
09BDivXeQN7mSJXw1ZbOXj,TIL DEATH DO US PART,JAURIM,LOVE FOREVER,288613,12,73491,29,40,2021-11-26,"['k-indie', 'k-rock']",861.0,11
1LjIVEien9K6VVm4Jo81I5,狂犬時代,JAURIM,자우림,140600,1,73491,31,40,2018-06-22,"['k-indie', 'k-rock']",2114.0,13
2yih92LbZec967ktTBtgZy,아는 아이,JAURIM,자우림,238346,2,73491,31,40,2018-06-22,"['k-indie', 'k-rock']",2114.0,8
32WUJlUIqMK6iOexprHi4t,Sleeping Beauty,JAURIM,자우림,275666,3,73491,31,40,2018-06-22,"['k-indie', 'k-rock']",2114.0,14
0kX1x0nUgrgYZCW8NGS9Yg,Give me one reason,JAURIM,자우림,218853,6,73491,31,40,2018-06-22,"['k-indie', 'k-rock']",2114.0,9
6UoeC6CSlB0lhvJM3JtzMa,Psycho heaven,JAURIM,자우림,220920,7,73491,31,40,2018-06-22,"['k-indie', 'k-rock']",2114.0,7
1eyNW6eMFNhAuvtb2bq8tp,Other one’s eye,JAURIM,자우림,182040,8,73491,31,40,2018-06-22,"['k-indie', 'k-rock']",2114.0,6
4IJ313CHEA08RLGj7UOnB4,Over the rainbow,JAURIM,자우림,265026,9,73491,31,40,2018-06-22,"['k-indie', 'k-rock']",2114.0,15
5ljG6YREuK1a2gB7uS8aGx,XOXO,JAURIM,자우림,262133,10,73491,31,40,2018-06-22,"['k-indie', 'k-rock']",2114.0,15
6TUlpXm5Xj8wuOxsKoXO1G,Anna,JAURIM,"Goodbye, grief.",275786,1,73491,49,40,2013-10-14,"['k-indie', 'k-rock']",3826.0,19
3G0VxUlk3B2tndskrMBKi7,Dear Mother,JAURIM,"Goodbye, grief.",288000,2,73491,49,40,2013-10-14,"['k-indie', 'k-rock']",3826.0,13
6sSRvSAV7FfU40K2hqDkLK,님아,JAURIM,"Goodbye, grief.",249693,3,73491,49,40,2013-10-14,"['k-indie', 'k-rock']",3826.0,10
5SWpBCjVhOaXuS6W0gLQPI,템페스트,JAURIM,"Goodbye, grief.",269533,4,73491,49,40,2013-10-14,"['k-indie', 'k-rock']",3826.0,10
0I2bvBHwPLxdZZ4TWfkgRS,I Feel Good,JAURIM,"Goodbye, grief.",196013,5,73491,49,40,2013-10-14,"['k-indie', 'k-rock']",3826.0,9
51RNUEIiprPip0srtewpGu,무지개,JAURIM,"Goodbye, grief.",260972,7,73491,49,40,2013-10-14,"['k-indie', 'k-rock']",3826.0,14
0Ejx6OUYw9tUnR6GLEH1ZQ,Dancing Star,JAURIM,"Goodbye, grief.",255693,8,73491,49,40,2013-10-14,"['k-indie', 'k-rock']",3826.0,16
4yS9ZZNbgn6USlXMtBr669,전하고 싶은 말,JAURIM,"Goodbye, grief.",299626,9,73491,49,40,2013-10-14,"['k-indie', 'k-rock']",3826.0,11
6deabx72e8VHBEDkqej4RD,이카루스,JAURIM,"Goodbye, grief.",250040,10,73491,49,40,2013-10-14,"['k-indie', 'k-rock']",3826.0,23
4Dfd7n9iCry4OfjxH2wWLp,슬픔이여 이제 안녕,JAURIM,"Goodbye, grief.",207773,11,73491,49,40,2013-10-14,"['k-indie', 'k-rock']",3826.0,19
1Rs6ZjOvT32pXPciW8lIo7,HAPPY DAY,JAURIM,음모론,267813,1,73491,16,40,2011-08-18,"['k-indie', 'k-rock']",4614.0,4
1XNEpfV385ZOAaBSwmGOiE,IDOL,JAURIM,음모론,181666,2,73491,16,40,2011-08-18,"['k-indie', 'k-rock']",4614.0,13
2MHNX4dG0xZBceD24JIiEP,EV1,JAURIM,음모론,217360,3,73491,16,40,2011-08-18,"['k-indie', 'k-rock']",4614.0,6
7J6theTXRzq7SULD7odwgP,꿈에,JAURIM,음모론,303960,4,73491,16,40,2011-08-18,"['k-indie', 'k-rock']",4614.0,7
2Ze27FghMUIK7uUzHzVDO5,PEEP SHOW,JAURIM,음모론,231800,5,73491,16,40,2011-08-18,"['k-indie', 'k-rock']",4614.0,3
4JmfeUDAC0M8Fgx4yNceJY,RED RAIN,JAURIM,음모론,228573,6,73491,16,40,2011-08-18,"['k-indie', 'k-rock']",4614.0,3
2rtVdenMbiplHIYTskEq7q,혼자가 아니야,JAURIM,음모론,189693,7,73491,16,40,2011-08-18,"['k-indie', 'k-rock']",4614.0,3
7fXtKLb3vawFjAmX0UhtVk,답답,JAURIM,음모론,213520,8,73491,16,40,2011-08-18,"['k-indie', 'k-rock']",4614.0,2
7BMJOh68ixVBPtkQPpzhcv,from：me@iwaswrong.com to：you@aremy.net,JAURIM,음모론,192093,9,73491,16,40,2011-08-18,"['k-indie', 'k-rock']",4614.0,5
4tBKKFLu96VY93INbmUX1V,피터의 노래,JAURIM,음모론,240000,10,73491,16,40,2011-08-18,"['k-indie', 'k-rock']",4614.0,14
3hy9pIbC0c8DRTyrxFUB3R,snowdrop,JAURIM,음모론,106280,11,73491,16,40,2011-08-18,"['k-indie', 'k-rock']",4614.0,4
1IthE5GNiRzFN5CVaCa445,Born Singer,BTS,Proof,238628,1,72202767,81,87,2022-06-10,"['k-pop', 'k-pop boy group', 'pop']",665.0,65
27S8iOXD7Z58yvJtyk2S9j,No More Dream,BTS,Proof,222066,2,72202767,81,87,2022-06-10,"['k-pop', 'k-pop boy group', 'pop']",665.0,56
2GEnvQgSJhedm2sqZlOP8o,N.O,BTS,Proof,209751,3,72202767,81,87,2022-06-10,"['k-pop', 'k-pop boy group', 'pop']",665.0,54
0vMk4IrUfSJQkhwZnVX6us,Boy In Luv,BTS,Proof,231384,4,72202767,81,87,2022-06-10,"['k-pop', 'k-pop boy group', 'pop']",665.0,55
0Q53fuiKLGjDKD7Mme7EoQ,Danger,BTS,Proof,245810,5,72202767,81,87,2022-06-10,"['k-pop', 'k-pop boy group', 'pop']",665.0,55
1GunnGtZCSjLUAPG6yrDUC,I NEED U,BTS,Proof,210986,6,72202767,81,87,2022-06-10,"['k-pop', 'k-pop boy group', 'pop']",665.0,57
20Qqyt4bd1oe4KmkTagb2K,RUN,BTS,Proof,236748,7,72202767,81,87,2022-06-10,"['k-pop', 'k-pop boy group', 'pop']",665.0,55
5cQPIQAF2T1elxWs7EqB9W,Burning Up (FIRE),BTS,Proof,203957,8,72202767,81,87,2022-06-10,"['k-pop', 'k-pop boy group', 'pop']",665.0,56
1wiqEFd8phSCSlteDLSyp2,Blood Sweat & Tears,BTS,Proof,217051,9,72202767,81,87,2022-06-10,"['k-pop', 'k-pop boy group', 'pop']",665.0,57
4upRoEWkMWhhMfEgPZMFRP,Spring Day,BTS,Proof,274703,10,72202767,81,87,2022-06-10,"['k-pop', 'k-pop boy group', 'pop']",665.0,57
2Ygw4CPjg1lg4zxTITYY2V,DNA,BTS,Proof,223441,11,72202767,81,87,2022-06-10,"['k-pop', 'k-pop boy group', 'pop']",665.0,56
3YspylwDrs1LuzPONbKmAL,FAKE LOVE,BTS,Proof,242333,12,72202767,81,87,2022-06-10,"['k-pop', 'k-pop boy group', 'pop']",665.0,68
0KCvsHmGvW2XcsxEWJvLPr,IDOL,BTS,Proof,222732,13,72202767,81,87,2022-06-10,"['k-pop', 'k-pop boy group', 'pop']",665.0,55
07qrA1FxZpXy383wX3IDEb,Boy With Luv (Feat. Halsey),BTS,Proof,229773,14,72202767,81,87,2022-06-10,"['k-pop', 'k-pop boy group', 'pop']",665.0,58
0U4hNZFJYNFdEAXZcHbkkc,ON,BTS,Proof,246817,15,72202767,81,87,2022-06-10,"['k-pop', 'k-pop boy group', 'pop']",665.0,56
1hIuSG6xV4RDgD8bDVKP7N,Dynamite,BTS,Proof,199293,16,72202767,81,87,2022-06-10,"['k-pop', 'k-pop boy group', 'pop']",665.0,62
69xohKu8C1fsflYAiSNbwM,Run BTS,BTS,Proof,204939,1,72202767,81,87,2022-06-10,"['k-pop', 'k-pop boy group', 'pop']",665.0,77
5FVbvttjEvQ8r2BgUcJgNg,Life Goes On,BTS,BE,207481,1,72202767,79,87,2020-11-20,"['k-pop', 'k-pop boy group', 'pop']",1232.0,75
1NHl9g36Ebu3g16y0vtUNV,Fly To My Room,BTS,BE,222242,2,72202767,79,87,2020-11-20,"['k-pop', 'k-pop boy group', 'pop']",1232.0,61
7Ki0hse0IfXEcXUlpyECbJ,Blue & Grey,BTS,BE,254950,3,72202767,79,87,2020-11-20,"['k-pop', 'k-pop boy group', 'pop']",1232.0,65
16SFlxZd0oH4YA7KvCQlsG,Skit,BTS,BE,179547,4,72202767,79,87,2020-11-20,"['k-pop', 'k-pop boy group', 'pop']",1232.0,49
6Fnvi5QnVkTskSzeRvvQds,Telepathy,BTS,BE,202313,5,72202767,79,87,2020-11-20,"['k-pop', 'k-pop boy group', 'pop']",1232.0,66
0hxeouHqP3qzpTHerA7ha2,Dis-ease,BTS,BE,239722,6,72202767,79,87,2020-11-20,"['k-pop', 'k-pop boy group', 'pop']",1232.0,63
0TdWVbcerMAcvljXrl9gpG,Stay,BTS,BE,204800,7,72202767,79,87,2020-11-20,"['k-pop', 'k-pop boy group', 'pop']",1232.0,61
5raJ9QoZOdoRZ1MZOcygkR,INTRO : Calling,BTS,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,84613,1,72202767,64,87,2020-07-14,"['k-pop', 'k-pop boy group', 'pop']",1361.0,47
3Ys2PYl1wyPKQIwyqhP9cQ,Stay Gold,BTS,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,243266,2,72202767,64,87,2020-07-14,"['k-pop', 'k-pop boy group', 'pop']",1361.0,61
1GAAUZBTaIM1LwNpOJQJrZ,Boy With Luv - Japanese ver.,BTS,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,230013,3,72202767,64,87,2020-07-14,"['k-pop', 'k-pop boy group', 'pop']",1361.0,45
6P0Ni8GrnwRScC4uk8tKqM,Make It Right - Japanese ver.,BTS,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,225520,4,72202767,64,87,2020-07-14,"['k-pop', 'k-pop boy group', 'pop']",1361.0,42
6j0NiWoRQDiNC05RwVVZNa,Dionysus - Japanese ver.,BTS,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,248906,5,72202767,64,87,2020-07-14,"['k-pop', 'k-pop boy group', 'pop']",1361.0,40
2vYF5MHeCNtqCVastthDAo,IDOL - Japanese ver.,BTS,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,223213,6,72202767,64,87,2020-07-14,"['k-pop', 'k-pop boy group', 'pop']",1361.0,41
4EeVAiJtyblHzvkN9sZCmM,Airplane pt.2 - Japanese ver.,BTS,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,220053,7,72202767,64,87,2020-07-14,"['k-pop', 'k-pop boy group', 'pop']",1361.0,45
4jTEbIwCMcHSwlSEiR4NlQ,FAKE LOVE - Japanese ver.,BTS,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,243533,8,72202767,64,87,2020-07-14,"['k-pop', 'k-pop boy group', 'pop']",1361.0,45
5smmjzMNkj4YSacTBH6taZ,Black Swan - Japanese ver.,BTS,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,198760,9,72202767,64,87,2020-07-14,"['k-pop', 'k-pop boy group', 'pop']",1361.0,41
2hhizKAVm9wNn0d2N05jkG,ON - Japanese ver.,BTS,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,247986,10,72202767,64,87,2020-07-14,"['k-pop', 'k-pop boy group', 'pop']",1361.0,41
3TDUktzfYXMWjkWqwoT5F1,Lights,BTS,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,292853,11,72202767,64,87,2020-07-14,"['k-pop', 'k-pop boy group', 'pop']",1361.0,58
3TZ7NHkMT82AhwuYsd00Hz,Your eyes tell,BTS,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,245146,12,72202767,64,87,2020-07-14,"['k-pop', 'k-pop boy group', 'pop']",1361.0,62
0VF357Gjay5vvCqWA1kSu6,OUTRO : The Journey,BTS,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,76506,13,72202767,64,87,2020-07-14,"['k-pop', 'k-pop boy group', 'pop']",1361.0,45
7incJHhOl108CJBxylqc1z,Intro : Persona,BTS,MAP OF THE SOUL : 7,171023,1,72202767,80,87,2020-02-21,"['k-pop', 'k-pop boy group', 'pop']",1505.0,53
7lrqvdivAYRGEiO8JFP31G,Boy With Luv (Feat. Halsey),BTS,MAP OF THE SOUL : 7,229773,2,72202767,80,87,2020-02-21,"['k-pop', 'k-pop boy group', 'pop']",1505.0,63
30YLyzfEjMQsXj4ZFslAmT,Make It Right,BTS,MAP OF THE SOUL : 7,226321,3,72202767,80,87,2020-02-21,"['k-pop', 'k-pop boy group', 'pop']",1505.0,60
0PpNBEXkjalflGCMMsBV5B,Jamais Vu,BTS,MAP OF THE SOUL : 7,227275,4,72202767,80,87,2020-02-21,"['k-pop', 'k-pop boy group', 'pop']",1505.0,54
5LvqzuJCNpi2pNkJAX8mBT,Dionysus,BTS,MAP OF THE SOUL : 7,249215,5,72202767,80,87,2020-02-21,"['k-pop', 'k-pop boy group', 'pop']",1505.0,57
7om4LRoSct9hiMPo0fPn7m,Interlude : Shadow,BTS,MAP OF THE SOUL : 7,259821,6,72202767,80,87,2020-02-21,"['k-pop', 'k-pop boy group', 'pop']",1505.0,61
2EmcTFQ1rM11wp2ztsXTHa,Black Swan,BTS,MAP OF THE SOUL : 7,198260,7,72202767,80,87,2020-02-21,"['k-pop', 'k-pop boy group', 'pop']",1505.0,70
4bZZVcgWWMWPBwzTTp642w,Filter,BTS,MAP OF THE SOUL : 7,180220,8,72202767,80,87,2020-02-21,"['k-pop', 'k-pop boy group', 'pop']",1505.0,72
0YJFlxeHMUr9MxSDQVuQJA,My Time,BTS,MAP OF THE SOUL : 7,234457,9,72202767,80,87,2020-02-21,"['k-pop', 'k-pop boy group', 'pop']",1505.0,66
4Aw8n6r2vuU0KUo1a2nftp,Louder than bombs,BTS,MAP OF THE SOUL : 7,217404,10,72202767,80,87,2020-02-21,"['k-pop', 'k-pop boy group', 'pop']",1505.0,65
0fZRNhPJ4AGmwY7rkpdbqK,ON,BTS,MAP OF THE SOUL : 7,246380,11,72202767,80,87,2020-02-21,"['k-pop', 'k-pop boy group', 'pop']",1505.0,70
2QZe2H1f03t5PJWEMg2Mbe,UGH!,BTS,MAP OF THE SOUL : 7,225012,12,72202767,80,87,2020-02-21,"['k-pop', 'k-pop boy group', 'pop']",1505.0,65
6fqaMyg066xlukvUJWdM2T,00:00 (Zero O’Clock),BTS,MAP OF THE SOUL : 7,250295,13,72202767,80,87,2020-02-21,"['k-pop', 'k-pop boy group', 'pop']",1505.0,68
25MHcbjvSdcfTiFgbKJiZF,Inner Child,BTS,MAP OF THE SOUL : 7,233265,14,72202767,80,87,2020-02-21,"['k-pop', 'k-pop boy group', 'pop']",1505.0,65
5RjUtRlDonw3TBgGGMLC5b,Friends,BTS,MAP OF THE SOUL : 7,199338,15,72202767,80,87,2020-02-21,"['k-pop', 'k-pop boy group', 'pop']",1505.0,65
6KhAXXgDtEEahVzATvFNcn,Moon,BTS,MAP OF THE SOUL : 7,208589,16,72202767,80,87,2020-02-21,"['k-pop', 'k-pop boy group', 'pop']",1505.0,65
2GXWzWPsYlTZcvVW8JIu69,Intro : Persona,BTS,MAP OF THE SOUL : PERSONA,171023,1,72202767,76,87,2019-04-12,"['k-pop', 'k-pop boy group', 'pop']",1820.0,58
4a9tbd947vo9K8Vti9JwcI,Boy With Luv (feat. Halsey),BTS,MAP OF THE SOUL : PERSONA,229773,2,72202767,76,87,2019-04-12,"['k-pop', 'k-pop boy group', 'pop']",1820.0,76
0jSccBRnhNU4KtACMQPvco,Mikrokosmos,BTS,MAP OF THE SOUL : PERSONA,224225,3,72202767,76,87,2019-04-12,"['k-pop', 'k-pop boy group', 'pop']",1820.0,69
3LSjYk6sFQaLi0MjtWcm8P,Make It Right,BTS,MAP OF THE SOUL : PERSONA,226321,4,72202767,76,87,2019-04-12,"['k-pop', 'k-pop boy group', 'pop']",1820.0,65
6Yc3tjFCVR2bfAQFRTZBef,HOME,BTS,MAP OF THE SOUL : PERSONA,234177,5,72202767,76,87,2019-04-12,"['k-pop', 'k-pop boy group', 'pop']",1820.0,69
7cgWWkpUaS94xoWI8lMGiI,Jamais Vu,BTS,MAP OF THE SOUL : PERSONA,227275,6,72202767,76,87,2019-04-12,"['k-pop', 'k-pop boy group', 'pop']",1820.0,61
2Wkm4JBcIV2uSuu4qlbqFN,Dionysus,BTS,MAP OF THE SOUL : PERSONA,249215,7,72202767,76,87,2019-04-12,"['k-pop', 'k-pop boy group', 'pop']",1820.0,65
3EI3OLBeM89B0o0UsIGCOx,Trick or Trick,aespa,Drama - The 4th Mini Album,175440,2,4975675,78,74,2023-11-10,['k-pop girl group'],147.0,59
2uJEnyojuGg31VVlLTQFpp,Don't Blink,aespa,Drama - The 4th Mini Album,169000,3,4975675,78,74,2023-11-10,['k-pop girl group'],147.0,56
1mdtLny0zugh89vokWGG80,Hot Air Balloon,aespa,Drama - The 4th Mini Album,198693,4,4975675,78,74,2023-11-10,['k-pop girl group'],147.0,54
3OQWohbPUsvbXaH1AiRazX,YOLO,aespa,Drama - The 4th Mini Album,189373,5,4975675,78,74,2023-11-10,['k-pop girl group'],147.0,53
52qof5uEYA0TV0EpR7jNxs,You,aespa,Drama - The 4th Mini Album,203306,6,4975675,78,74,2023-11-10,['k-pop girl group'],147.0,55
330IIz7d75eqAsKq1xhzXR,Better Things,aespa,Drama - The 4th Mini Album,203216,7,4975675,78,74,2023-11-10,['k-pop girl group'],147.0,65
2WTHLEVjfefbGoW7F3dXIg,Girls,aespa,Girls - The 2nd Mini Album,240440,1,4975675,70,74,2022-07-08,['k-pop girl group'],637.0,67
396FqjKmViUZ92Wmm4rx3i,Illusion,aespa,Girls - The 2nd Mini Album,195053,2,4975675,70,74,2022-07-08,['k-pop girl group'],637.0,66
3tB10LUdisNWISpLw5gPCk,Lingo,aespa,Girls - The 2nd Mini Album,156866,3,4975675,70,74,2022-07-08,['k-pop girl group'],637.0,50
1uIN3VCVKzMXqF2A2Qlw5q,Life's Too Short,aespa,Girls - The 2nd Mini Album,178133,4,4975675,70,74,2022-07-08,['k-pop girl group'],637.0,50
11JpW4h96X4TlGt6LFpNCC,ICU,aespa,Girls - The 2nd Mini Album,221640,5,4975675,70,74,2022-07-08,['k-pop girl group'],637.0,51
2ouguQxJZn4jXisuNREqe5,Life's Too Short (English Version),aespa,Girls - The 2nd Mini Album,178133,6,4975675,70,74,2022-07-08,['k-pop girl group'],637.0,51
6Tj9KfzPp7tmgcDdsaPwGE,Black Mamba,aespa,Girls - The 2nd Mini Album,174933,7,4975675,70,74,2022-07-08,['k-pop girl group'],637.0,66
6kCHPE4E6nVg3KxZdlifnE,Forever,aespa,Girls - The 2nd Mini Album,298173,8,4975675,70,74,2022-07-08,['k-pop girl group'],637.0,44
2GyZkPeiJXXBqYY1ddtsjk,Dreams Come True,aespa,Girls - The 2nd Mini Album,204933,9,4975675,70,74,2022-07-08,['k-pop girl group'],637.0,59
4ToOfelAD6oEqbeHyTTKMS,Die Trying,aespa,Die Trying,175680,1,4975675,0,74,2024-04-04,['k-pop girl group'],1.0,0
6WJTEsLxWtSIlXML3NVSzA,Regret of the Times - 2024 aespa Remake Version,aespa,Regret of the Times (2024 aespa Remake Version) - SM STATION,171946,1,4975675,49,74,2024-01-15,['k-pop girl group'],81.0,55
7oSjDQf4kkFTxWWgdrgy3h,Regret of the Times (2024 aespa Remake Version) - Instrumental,aespa,Regret of the Times (2024 aespa Remake Version) - SM STATION,171946,2,4975675,49,74,2024-01-15,['k-pop girl group'],81.0,32
7aNMx0co48fxSA3CCnYUs7,Drama - Sped Up Version,aespa,Drama (Sped Up Version),184062,1,4975675,42,74,2023-12-15,['k-pop girl group'],112.0,44
3dvBEwRdcnh1aZVdT87GN1,Drama,aespa,Drama (Sped Up Version),214973,2,4975675,42,74,2023-12-15,['k-pop girl group'],112.0,43
3ZWo7WYNgYco57owYuMNvg,Jingle Bell Rock - Sped Up Version,aespa,Jingle Bell Rock (Sped Up Version),93295,1,4975675,31,74,2023-12-14,['k-pop girl group'],113.0,34
1s3p7Zb6CzuDS42whlymwj,Jingle Bell Rock,aespa,Jingle Bell Rock (Sped Up Version),130613,2,4975675,31,74,2023-12-14,['k-pop girl group'],113.0,30
0ijCESscFXtRc0dtDgu1Uv,Jingle Bell Rock,aespa,Jingle Bell Rock,130613,1,4975675,47,74,2023-11-24,['k-pop girl group'],133.0,53
62Q8xON11csaJlfmRF7Y5O,Better Things - Dance Remix,aespa,Better Things (Dance Remix),194545,1,4975675,32,74,2023-10-27,['k-pop girl group'],161.0,33
2iBF7hOOvvbHJZBQs7LmIh,Better Things,aespa,Better Things (Dance Remix),203216,2,4975675,32,74,2023-10-27,['k-pop girl group'],161.0,33
